day	num_rats	Status
2014-07-06	18	Closed
2014-07-08	35	Closed
2014-07-07	15	Pending
2014-07-07	51	Closed
2014-07-08	10	Pending
2014-07-09	37	Closed
2014-07-10	27	Closed
2014-07-11	34	Closed
2014-07-10	14	Pending
2014-07-12	15	Closed
2014-07-13	6	Pending
2014-07-13	19	Closed
2014-07-14	15	Pending
2014-07-14	26	Closed
2014-07-15	12	Pending
2014-07-15	38	Closed
2014-07-16	15	Pending
2014-07-17	46	Closed
2014-07-17	17	Pending
2014-07-16	6	Assigned
2014-07-18	11	Pending
2014-07-18	36	Closed
2014-07-19	10	Pending
2014-07-19	19	Closed
2014-07-20	5	Pending
2014-07-21	42	Closed
2014-07-22	41	Closed
2014-07-21	14	Pending
2014-07-24	32	Closed
2014-07-23	10	Pending
2014-07-23	28	Closed
2014-07-25	16	Pending
2014-07-24	7	Pending
2014-07-27	22	Closed
2014-07-28	19	Pending
2014-07-28	47	Closed
2014-07-28	3	Assigned
2014-07-29	41	Closed
2014-07-29	14	Pending
2014-07-30	4	Assigned
2014-07-30	12	Pending
2014-07-30	30	Closed
2014-07-31	30	Closed
2014-08-01	18	Pending
2014-07-31	6	Pending
2014-08-01	35	Closed
2014-08-02	6	Assigned
2014-08-02	4	Pending
2014-08-04	26	Closed
2014-08-03	6	Pending
2014-08-05	13	Pending
2014-08-04	6	Pending
2014-08-04	3	Assigned
2014-08-05	46	Closed
2014-08-06	17	Pending
2014-08-06	38	Closed
2014-08-07	8	Pending
2014-08-07	43	Closed
2014-08-08	11	Pending
2014-08-09	25	Closed
2014-08-10	6	Pending
2014-08-10	28	Closed
2014-08-11	58	Closed
2014-08-12	45	Closed
2014-08-12	10	Pending
2014-08-13	1	Assigned
2014-08-13	37	Closed
2014-08-13	5	Pending
2014-08-15	52	Closed
2014-08-14	11	Pending
2014-08-14	37	Closed
2014-08-17	24	Closed
2014-08-18	70	Closed
2014-08-19	17	Pending
2014-08-19	46	Closed
2014-08-20	45	Closed
2014-08-21	37	Closed
2014-08-20	16	Pending
2014-08-21	12	Pending
2014-08-21	1	Assigned
2014-08-22	48	Closed
2014-08-23	17	Closed
2014-08-24	28	Closed
2014-08-25	36	Closed
2014-08-26	13	Pending
2014-08-25	11	Pending
2014-08-26	36	Closed
2014-08-27	35	Closed
2014-08-27	5	Pending
2014-08-28	44	Closed
2014-08-29	33	Closed
2014-08-30	3	Pending
2014-08-31	12	Closed
2014-09-01	16	Closed
2014-09-01	6	Pending
2014-09-02	43	Closed
2014-09-02	10	Pending
2014-09-03	42	Closed
2014-09-04	15	Pending
2014-09-04	33	Closed
2014-09-05	11	Pending
2014-09-06	23	Closed
2014-09-07	21	Closed
2014-09-07	6	Pending
2014-09-08	75	Closed
2014-09-08	15	Pending
2014-09-09	36	Closed
2014-09-09	10	Pending
2014-09-10	40	Closed
2014-09-10	9	Pending
2014-09-11	23	Closed
2014-09-12	9	Pending
2014-09-12	34	Closed
2014-09-13	3	Pending
2014-09-15	55	Closed
2014-09-14	26	Closed
2014-09-14	6	Pending
2014-09-16	40	Closed
2014-09-15	10	Pending
2014-09-16	12	Pending
2014-09-17	39	Closed
2014-09-18	47	Closed
2014-09-17	12	Pending
2014-09-18	8	Pending
2014-09-19	28	Closed
2014-09-20	4	Pending
2014-09-21	25	Closed
2014-09-21	5	Pending
2014-09-22	42	Closed
2014-09-23	44	Closed
2014-09-24	38	Closed
2014-09-24	10	Pending
2014-09-25	35	Closed
2014-09-25	5	Pending
2014-09-26	38	Closed
2014-09-27	22	Closed
2014-09-27	7	Pending
2014-09-28	26	Closed
2014-09-29	47	Closed
2014-09-30	34	Closed
2014-09-30	10	Pending
2014-10-01	47	Closed
2014-10-02	41	Closed
2014-10-02	9	Pending
2014-10-03	35	Closed
2014-10-04	16	Closed
2014-10-05	25	Closed
2014-10-05	5	Pending
2014-10-06	38	Closed
2014-10-07	6	Pending
2014-10-07	38	Closed
2014-10-08	35	Closed
2014-10-09	10	Pending
2014-10-09	32	Closed
2014-10-11	25	Closed
2014-10-12	23	Closed
2014-10-13	43	Closed
2014-10-13	3	Assigned
2014-10-13	12	Pending
2014-10-15	61	Closed
2014-10-14	64	Closed
2014-10-15	6	Pending
2014-10-17	47	Closed
2014-10-16	62	Closed
2014-10-16	15	Pending
2014-10-19	4	Pending
2014-10-19	24	Closed
2014-10-20	10	Pending
2014-10-20	40	Closed
2014-10-20	2	Assigned
2014-10-22	10	Pending
2014-10-23	33	Closed
2014-10-23	6	Pending
2014-10-24	33	Closed
2014-10-26	20	Closed
2014-10-27	37	Closed
2014-10-28	41	Closed
2014-10-29	2	Pending
2014-10-29	22	Closed
2014-10-30	56	Closed
2014-10-30	13	Pending
2014-10-31	24	Closed
2014-11-02	15	Closed
2014-11-02	5	Pending
2014-11-04	28	Closed
2014-11-05	10	Pending
2014-11-05	31	Closed
2014-11-06	28	Closed
2014-11-05	4	Assigned
2014-11-07	27	Closed
2014-11-07	7	Pending
2014-11-08	18	Closed
2014-11-09	14	Closed
2014-11-09	2	Assigned
2014-11-09	4	Pending
2014-11-10	35	Closed
2014-11-10	13	Pending
2014-11-11	28	Closed
2014-11-11	6	Pending
2014-11-12	39	Closed
2014-11-11	6	Assigned
2014-11-12	12	Pending
2014-11-12	7	Assigned
2014-11-13	7	Pending
2014-11-13	28	Closed
2014-11-14	22	Closed
2014-11-16	11	Closed
2014-11-16	4	Pending
2014-11-17	9	Pending
2014-11-17	22	Closed
2014-11-18	6	Pending
2014-11-18	21	Closed
2014-11-19	29	Closed
2014-11-20	20	Closed
2014-11-19	10	Pending
2014-11-20	3	Pending
2014-11-21	13	Closed
2014-11-22	3	Pending
2014-11-24	22	Closed
2014-11-23	11	Closed
2014-11-23	2	Pending
2014-11-24	10	Pending
2014-11-24	2	Assigned
2014-11-25	21	Closed
2014-11-25	8	Pending
2014-11-26	5	Pending
2014-11-26	23	Closed
2014-11-27	9	Closed
2014-11-28	17	Closed
2014-11-30	8	Pending
2014-11-30	15	Closed
2014-12-01	7	Assigned
2014-12-01	13	Closed
2014-12-02	6	Pending
2014-12-02	10	Closed
2014-12-03	23	Closed
2014-12-03	12	Pending
2014-12-04	20	Closed
2014-12-05	18	Closed
2014-12-09	4	Pending
2014-12-08	23	Closed
2014-12-08	3	Pending
2014-12-10	17	Closed
2014-12-09	18	Closed
2014-12-10	3	Pending
2014-12-11	4	Pending
2014-12-12	20	Closed
2014-12-14	9	Closed
2014-12-14	3	Pending
2014-12-15	27	Closed
2014-12-15	6	Pending
2014-12-16	24	Closed
2014-12-17	7	Pending
2014-12-17	26	Closed
2014-12-18	19	Closed
2014-12-19	27	Closed
2014-12-21	17	Closed
2014-12-22	26	Closed
2014-12-23	5	Pending
2014-12-23	19	Closed
2014-12-24	15	Closed
2014-12-24	2	Pending
2014-12-25	5	Pending
2014-12-26	30	Closed
2014-12-26	8	Pending
2014-12-29	39	Closed
2014-12-28	21	Closed
2014-12-28	3	Pending
2014-12-30	19	Closed
2014-12-30	9	Pending
2014-12-31	19	Closed
2015-01-04	16	Closed
2015-01-05	27	Closed
2015-01-06	19	Closed
2015-01-06	4	Pending
2015-01-07	2	Pending
2015-01-07	18	Closed
2015-01-09	7	Pending
2015-01-08	24	Closed
2015-01-11	4	Pending
2015-01-11	9	Closed
2015-01-12	19	Closed
2015-01-12	4	Pending
2015-01-13	20	Closed
2015-01-14	2	Pending
2015-01-14	17	Closed
2015-01-15	6	Pending
2015-01-16	50	Closed
2015-01-17	12	Closed
2015-01-19	17	Closed
2015-01-18	11	Closed
2015-01-19	2	Pending
2015-01-20	5	Pending
2015-01-20	30	Closed
2015-01-21	27	Closed
2015-01-21	5	Pending
2015-01-22	34	Closed
2015-01-23	7	Pending
2015-01-25	13	Closed
2015-01-25	7	Pending
2015-01-26	20	Closed
2015-01-27	5	Pending
2015-01-28	5	Pending
2015-01-28	17	Closed
2015-01-29	16	Closed
2015-01-29	5	Pending
2015-02-01	15	Closed
2015-02-02	14	Closed
2015-02-03	18	Closed
2015-02-03	5	Pending
2015-02-04	4	Pending
2015-02-04	15	Closed
2015-02-05	6	Pending
2015-02-05	14	Closed
2015-02-08	17	Closed
2015-02-08	12	Pending
2015-02-09	7	Pending
2015-02-09	17	Closed
2015-02-10	15	Closed
2015-02-11	6	Pending
2015-02-11	31	Closed
2015-02-12	18	Closed
2015-02-13	15	Closed
2015-02-12	4	Pending
2015-02-13	6	Pending
2015-02-15	4	Pending
2015-02-15	14	Closed
2015-02-16	11	Closed
2015-02-16	4	Pending
2015-02-18	27	Closed
2015-02-17	15	Closed
2015-02-18	5	Pending
2015-02-19	14	Closed
2015-02-20	17	Closed
2015-02-20	2	Pending
2015-02-21	5	Pending
2015-02-23	21	Closed
2015-02-22	10	Closed
2015-02-23	5	Pending
2015-02-24	18	Closed
2015-02-24	6	Pending
2015-02-25	20	Closed
2015-02-26	4	Pending
2015-02-26	23	Closed
2015-02-27	22	Closed
2015-03-01	11	Closed
2015-03-02	23	Closed
2015-03-02	2	Pending
2015-03-03	32	Closed
2015-03-03	2	Assigned
2015-03-04	28	Closed
2015-03-05	25	Closed
2015-03-05	5	Pending
2015-03-06	13	Closed
2015-03-07	14	Closed
2015-03-08	5	Pending
2015-03-08	10	Closed
2015-03-10	34	Closed
2015-03-09	42	Closed
2015-03-09	8	Pending
2015-03-10	6	Pending
2015-03-12	30	Closed
2015-03-11	7	Pending
2015-03-13	31	Closed
2015-03-13	7	Pending
2015-03-14	16	Closed
2015-03-15	8	Pending
2015-03-15	24	Closed
2015-03-16	37	Closed
2015-03-17	34	Closed
2015-03-17	4	Pending
2015-03-18	26	Closed
2015-03-19	29	Closed
2015-03-19	5	Pending
2015-03-20	26	Closed
2015-03-21	19	Closed
2015-03-22	14	Closed
2015-03-22	8	Pending
2015-03-23	30	Closed
2015-03-24	14	Pending
2015-03-24	27	Closed
2015-03-25	7	Pending
2015-03-25	21	Closed
2015-03-26	13	Pending
2015-03-26	29	Closed
2015-03-26	5	Assigned
2015-03-27	7	Pending
2015-03-28	23	Closed
2015-03-29	13	Closed
2015-03-30	6	Pending
2015-03-30	1	Assigned
2015-03-29	8	Pending
2015-03-30	35	Closed
2015-03-31	27	Closed
2015-03-31	7	Pending
2015-04-01	5	Assigned
2015-04-01	49	Closed
2015-04-01	17	Pending
2015-04-02	25	Closed
2015-04-04	16	Closed
2015-04-05	13	Closed
2015-04-06	8	Pending
2015-04-06	7	Assigned
2015-04-06	31	Closed
2015-04-07	47	Closed
2015-04-07	12	Pending
2015-04-08	11	Pending
2015-04-09	5	Assigned
2015-04-08	30	Closed
2015-04-09	29	Closed
2015-04-09	8	Pending
2015-04-10	9	Pending
2015-04-10	23	Closed
2015-04-12	7	Pending
2015-04-12	16	Closed
2015-04-13	12	Pending
2015-04-14	50	Closed
2015-04-16	31	Closed
2015-04-15	29	Closed
2015-04-16	6	Pending
2015-04-19	14	Pending
2015-04-19	22	Closed
2015-04-21	37	Closed
2015-04-20	32	Closed
2015-04-21	9	Pending
2015-04-22	1	Assigned
2015-04-23	41	Closed
2015-04-22	13	Pending
2015-04-22	37	Closed
2015-04-24	21	Closed
2015-04-24	9	Pending
2015-04-25	30	Closed
2015-04-27	53	Closed
2015-04-26	19	Closed
2015-04-26	6	Pending
2015-04-29	41	Closed
2015-04-28	31	Closed
2015-04-29	10	Pending
2015-04-30	33	Closed
2015-04-30	10	Pending
2015-05-01	25	Closed
2015-05-03	18	Closed
2015-05-04	42	Closed
2015-05-05	44	Closed
2015-05-05	12	Pending
2015-05-06	36	Closed
2015-05-06	9	Pending
2015-05-07	13	Pending
2015-05-07	66	Closed
2015-05-08	12	Pending
2015-05-07	1	Assigned
2015-05-09	6	Pending
2015-05-11	3	Assigned
2015-05-11	56	Closed
2015-05-10	33	Closed
2015-05-11	19	Pending
2015-05-12	18	Pending
2015-05-12	46	Closed
2015-05-13	36	Closed
2015-05-14	32	Closed
2015-05-14	11	Pending
2015-05-13	11	Pending
2015-05-15	9	Pending
2015-05-16	22	Closed
2015-05-15	40	Closed
2015-05-16	5	Pending
2015-05-17	6	Pending
2015-05-17	17	Closed
2015-05-18	49	Closed
2015-05-19	12	Pending
2015-05-18	12	Pending
2015-05-20	38	Closed
2015-05-19	43	Closed
2015-05-20	4	Assigned
2015-05-20	13	Pending
2015-05-22	39	Closed
2015-05-21	31	Closed
2015-05-22	4	Assigned
2015-05-21	14	Pending
2015-05-21	7	Assigned
2015-05-24	25	Closed
2015-05-24	4	Pending
2015-05-25	29	Closed
2015-05-25	6	Pending
2015-05-25	4	Assigned
2015-05-27	10	Pending
2015-05-26	13	Pending
2015-05-26	45	Closed
2015-05-27	36	Closed
2015-05-28	44	Closed
2015-05-27	9	Assigned
2013-06-15	5	Pending
2013-06-09	8	Pending
2013-06-09	20	Closed
2013-06-10	26	Closed
2013-06-10	11	Pending
2013-06-09	1	Assigned
2013-06-11	43	Closed
2013-06-11	3	Pending
2013-06-18	40	Closed
2013-06-18	8	Pending
2013-06-18	1	Assigned
2013-06-19	40	Closed
2016-12-22	8	Pending
2013-06-19	10	Pending
2016-12-22	30	Closed
2016-06-22	55	Closed
2013-06-20	34	Closed
2016-08-04	63	Closed
2016-08-09	10	Assigned
2013-06-19	1	Assigned
2013-06-20	11	Pending
2016-12-23	27	Closed
2013-06-21	10	Pending
2013-06-21	39	Closed
2016-12-24	3	Pending
2013-06-22	4	Pending
2013-06-22	15	Closed
2016-08-31	53	Closed
2016-12-24	10	Closed
2013-06-22	1	Assigned
2013-06-23	11	Closed
2013-06-15	1	Assigned
2016-12-25	13	Closed
2013-06-16	11	Closed
2013-06-16	5	Pending
2016-12-26	8	Pending
2013-06-17	36	Closed
2016-12-26	13	Closed
2016-12-27	12	Pending
2013-06-29	8	Closed
2016-12-27	29	Closed
2013-06-29	3	Pending
2013-06-30	12	Pending
2013-06-30	13	Closed
2013-06-23	4	Pending
2013-06-24	14	Pending
2016-12-28	15	Pending
2016-12-28	37	Closed
2016-12-29	14	Pending
2013-06-26	45	Closed
2016-12-29	26	Closed
2013-06-26	10	Pending
2013-06-27	5	Pending
2016-08-01	47	Closed
2013-06-27	31	Closed
2013-06-28	25	Closed
2016-12-30	1	Assigned
2016-12-30	6	Pending
2013-06-28	8	Pending
2013-07-04	6	Pending
2013-07-04	10	Closed
2013-07-06	2	Pending
2017-01-01	10	Closed
2017-01-01	8	Pending
2013-07-07	5	Pending
2013-07-06	2	Assigned
2013-07-07	5	Assigned
2013-07-08	46	Closed
2017-01-02	8	Pending
2017-01-02	16	Closed
2013-07-08	1	Assigned
2013-07-09	5	Pending
2013-07-09	2	Assigned
2013-07-10	46	Closed
2013-07-01	12	Pending
2017-01-04	33	Closed
2013-07-01	1	Assigned
2013-07-02	40	Closed
2013-07-02	4	Assigned
2013-07-02	11	Pending
2017-01-05	13	Pending
2017-01-05	36	Closed
2013-07-03	1	Assigned
2013-07-04	1	Assigned
2013-07-13	5	Pending
2013-07-12	7	Pending
2013-07-12	27	Closed
2013-07-13	2	Assigned
2013-07-15	18	Pending
2013-07-16	31	Closed
2013-07-16	13	Pending
2013-07-15	1	Assigned
2013-07-16	2	Assigned
2013-07-17	32	Closed
2013-07-17	3	Assigned
2013-07-18	28	Closed
2013-07-18	6	Assigned
2013-07-18	7	Pending
2013-07-10	7	Pending
2013-07-10	3	Assigned
2013-07-11	32	Closed
2013-07-11	5	Pending
2013-07-14	4	Pending
2013-07-12	2	Assigned
2013-07-20	13	Closed
2013-07-21	21	Closed
2013-07-20	1	Pending
2013-07-22	31	Closed
2013-07-21	4	Pending
2013-07-22	5	Pending
2013-07-23	13	Pending
2013-07-22	6	Assigned
2013-07-23	6	Assigned
2013-07-23	26	Closed
2017-01-13	10	Pending
2017-01-12	43	Closed
2013-07-25	28	Closed
2013-07-25	6	Pending
2013-07-24	8	Pending
2013-07-26	8	Pending
2013-07-27	14	Closed
2013-07-28	18	Closed
2013-07-29	43	Closed
2013-07-30	41	Closed
2013-07-30	6	Assigned
2013-07-25	1	Assigned
2013-07-27	4	Pending
2013-07-29	4	Assigned
2013-07-30	9	Pending
2013-07-29	7	Pending
2013-07-24	3	Assigned
2015-08-17	45	Closed
2013-07-19	4	Pending
2013-07-19	2	Assigned
2013-07-31	3	Assigned
2017-01-16	2	Assigned
2017-01-16	24	Closed
2013-08-01	29	Closed
2013-08-01	5	Pending
2013-08-02	2	Pending
2013-08-02	4	Assigned
2013-08-02	20	Closed
2013-08-03	9	Closed
2013-08-03	4	Pending
2013-08-04	21	Closed
2013-08-04	4	Assigned
2013-08-05	8	Assigned
2013-08-04	1	Pending
2013-08-05	7	Pending
2013-08-05	34	Closed
2013-08-06	33	Closed
2013-08-06	3	Assigned
2013-08-06	9	Pending
2013-08-07	7	Pending
2013-08-07	39	Closed
2013-08-07	3	Assigned
2017-01-20	36	Closed
2013-07-28	2	Pending
2013-08-13	48	Closed
2013-08-15	5	Pending
2013-08-16	27	Closed
2013-08-16	6	Pending
2013-08-08	6	Pending
2013-08-09	32	Closed
2013-08-09	2	Pending
2013-08-11	5	Pending
2013-08-12	43	Closed
2013-08-12	6	Pending
2013-08-13	11	Pending
2013-08-21	27	Closed
2017-01-27	11	Pending
2013-08-21	11	Pending
2013-08-22	32	Closed
2013-08-22	9	Pending
2013-08-23	33	Closed
2013-08-23	7	Pending
2013-08-24	15	Closed
2013-08-24	2	Pending
2013-08-25	16	Closed
2013-08-25	3	Pending
2013-08-26	11	Pending
2013-08-26	30	Closed
2013-08-26	1	Assigned
2013-08-27	10	Pending
2013-08-17	4	Pending
2013-08-18	17	Closed
2013-08-20	25	Closed
2013-08-20	7	Pending
2013-08-30	26	Closed
2013-08-30	1	Pending
2013-08-31	15	Closed
2013-08-31	5	Pending
2013-09-02	7	Pending
2017-02-04	8	Pending
2013-09-03	3	Pending
2013-09-04	39	Closed
2017-02-04	16	Closed
2017-02-04	3	Assigned
2013-09-04	3	Pending
2017-02-06	38	Closed
2017-02-06	14	Pending
2013-08-28	31	Closed
2013-08-28	4	Pending
2013-08-29	38	Closed
2013-08-29	5	Pending
2013-09-14	2	Pending
2013-09-15	3	Pending
2016-01-06	10	Pending
2016-01-06	28	Closed
2016-01-06	8	Assigned
2016-01-07	8	Assigned
2016-01-07	23	Closed
2016-01-07	6	Pending
2016-01-08	21	Closed
2016-01-08	8	Assigned
2016-01-08	9	Pending
2016-01-09	11	Closed
2016-01-09	5	Pending
2016-01-10	16	Closed
2016-01-09	3	Assigned
2016-01-10	7	Pending
2016-01-10	7	Assigned
2016-01-11	32	Closed
2016-01-11	2	Assigned
2016-01-11	13	Pending
2016-01-12	31	Closed
2016-01-12	7	Pending
2016-01-12	3	Assigned
2016-01-13	22	Closed
2016-01-13	8	Pending
2016-01-13	4	Assigned
2016-01-14	15	Pending
2016-01-14	20	Closed
2016-01-14	5	Assigned
2016-01-15	17	Closed
2016-01-15	5	Pending
2016-01-16	4	Assigned
2016-01-15	1	Assigned
2016-01-16	14	Closed
2016-01-16	7	Pending
2016-01-17	7	Pending
2016-01-17	16	Closed
2016-01-17	3	Assigned
2016-01-18	22	Closed
2016-01-19	14	Pending
2016-01-18	2	Assigned
2016-01-18	3	Pending
2016-01-19	22	Closed
2016-01-19	1	Assigned
2016-01-20	12	Closed
2016-01-20	5	Pending
2016-01-20	5	Assigned
2016-01-21	7	Pending
2016-01-21	8	Assigned
2016-01-22	4	Assigned
2016-01-22	16	Closed
2016-01-22	6	Pending
2016-01-23	5	Closed
2016-01-23	3	Assigned
2016-01-23	3	Pending
2016-01-24	4	Pending
2016-01-24	6	Closed
2016-01-24	4	Assigned
2016-01-25	17	Closed
2016-01-25	5	Assigned
2016-01-25	2	Pending
2016-01-26	19	Closed
2016-01-27	26	Closed
2016-01-26	10	Pending
2016-01-27	11	Pending
2016-01-27	2	Assigned
2016-01-28	8	Pending
2016-01-28	1	Assigned
2016-01-29	29	Closed
2016-01-29	4	Pending
2016-01-30	18	Closed
2016-01-30	4	Pending
2016-01-29	2	Assigned
2016-01-31	10	Pending
2016-01-31	17	Closed
2016-01-31	2	Assigned
2016-02-01	8	Pending
2016-02-01	27	Closed
2016-02-02	34	Closed
2016-02-01	11	Assigned
2016-02-02	8	Pending
2016-02-03	34	Closed
2016-02-02	3	Assigned
2016-02-03	11	Pending
2016-02-03	4	Assigned
2016-02-04	15	Pending
2016-02-04	28	Closed
2016-02-05	16	Closed
2016-02-04	10	Assigned
2016-02-05	8	Pending
2016-02-05	3	Assigned
2016-02-06	7	Pending
2016-02-06	20	Closed
2016-02-07	15	Closed
2016-02-07	11	Pending
2016-02-08	22	Closed
2016-02-08	9	Pending
2016-02-09	7	Assigned
2016-02-08	3	Assigned
2016-02-09	36	Closed
2016-02-09	8	Pending
2016-02-10	28	Closed
2016-02-10	10	Pending
2016-02-11	8	Pending
2016-02-11	1	Assigned
2016-02-12	5	Pending
2016-02-12	1	Assigned
2016-02-13	10	Closed
2016-02-13	3	Pending
2016-02-14	15	Closed
2016-02-14	4	Pending
2016-02-15	15	Closed
2016-02-15	8	Pending
2016-02-15	2	Assigned
2016-02-16	22	Closed
2016-02-16	2	Assigned
2016-02-16	7	Pending
2016-02-17	29	Closed
2016-02-17	8	Pending
2016-02-17	2	Assigned
2016-02-18	1	Assigned
2016-02-18	6	Pending
2016-02-20	23	Closed
2016-02-19	25	Closed
2016-02-19	12	Pending
2016-02-20	9	Pending
2016-02-19	1	Assigned
2016-02-21	25	Closed
2016-02-21	7	Pending
2016-02-21	2	Assigned
2016-02-22	35	Closed
2016-02-22	7	Pending
2016-02-22	3	Assigned
2016-02-23	10	Pending
2016-02-23	22	Closed
2016-02-23	1	Assigned
2016-02-24	13	Pending
2016-02-24	25	Closed
2016-02-25	40	Pending
2016-02-24	2	Assigned
2016-02-26	21	Closed
2016-02-25	30	Closed
2016-02-26	20	Pending
2016-02-25	2	Assigned
2014-04-17	5	Pending
2014-04-17	1	Assigned
2014-04-02	9	Pending
2014-04-02	1	Assigned
2014-04-26	14	Closed
2014-04-26	5	Pending
2014-04-30	20	Closed
2014-04-30	12	Pending
2014-05-01	9	Pending
2014-04-30	1	Assigned
2014-05-02	8	Pending
2014-05-03	20	Closed
2014-04-18	6	Pending
2014-04-19	16	Closed
2014-04-19	3	Pending
2014-04-20	4	Pending
2014-04-21	1	Assigned
2014-04-23	20	Closed
2014-05-15	8	Pending
2014-05-15	1	Assigned
2014-05-17	1	Assigned
2014-05-20	6	Pending
2014-05-03	4	Pending
2014-05-03	1	Assigned
2014-05-05	1	Assigned
2014-05-06	15	Pending
2014-05-08	12	Pending
2014-05-09	8	Pending
2014-05-10	5	Pending
2014-05-10	28	Closed
2014-05-12	1	Assigned
2014-06-07	10	Pending
2014-05-20	1	Assigned
2014-05-21	12	Pending
2014-05-21	2	Assigned
2014-05-23	6	Pending
2014-05-24	5	Pending
2014-05-25	2	Pending
2014-05-31	18	Closed
2014-05-31	5	Pending
2014-06-01	9	Pending
2014-06-03	14	Pending
2014-06-03	2	Assigned
2014-06-04	8	Pending
2014-06-04	2	Assigned
2014-06-06	2	Assigned
2014-06-06	10	Pending
2014-06-16	3	Assigned
2014-06-17	1	Assigned
2014-06-18	3	Assigned
2014-06-19	3	Assigned
2014-06-19	11	Pending
2014-06-20	1	Assigned
2014-06-21	5	Pending
2014-06-21	2	Assigned
2014-06-22	20	Closed
2014-06-22	2	Assigned
2014-06-23	1	Assigned
2014-06-24	1	Assigned
2014-06-08	1	Assigned
2014-06-09	2	Assigned
2010-08-16	45	Closed
2010-08-16	5	Pending
2010-09-02	52	Closed
2010-09-02	7	Pending
2010-09-03	4	Pending
2010-08-25	34	Closed
2010-08-25	8	Pending
2010-08-26	40	Closed
2010-08-26	5	Pending
2010-08-27	33	Closed
2010-08-27	9	Pending
2010-08-28	25	Closed
2010-08-28	2	Pending
2010-08-29	19	Closed
2010-08-29	4	Pending
2010-08-31	40	Closed
2010-08-30	52	Closed
2010-08-30	7	Pending
2010-08-31	5	Pending
2010-09-01	35	Closed
2010-09-01	3	Pending
2010-09-09	30	Closed
2010-09-09	6	Pending
2010-09-10	30	Closed
2010-09-10	7	Pending
2010-09-11	15	Closed
2010-09-12	18	Closed
2010-09-11	6	Pending
2010-09-12	2	Pending
2010-09-13	42	Closed
2010-09-13	5	Pending
2010-09-14	41	Closed
2010-09-03	30	Closed
2010-09-04	7	Closed
2010-09-04	2	Pending
2010-09-05	14	Closed
2010-09-06	19	Closed
2010-09-06	3	Pending
2010-09-07	43	Closed
2010-09-07	5	Pending
2010-09-08	28	Closed
2010-09-08	2	Pending
2010-09-14	3	Pending
2010-09-15	39	Closed
2010-09-15	3	Pending
2010-09-16	35	Closed
2010-09-16	4	Pending
2010-09-17	22	Closed
2010-09-18	13	Closed
2010-09-17	12	Pending
2010-09-18	4	Pending
2010-09-19	21	Closed
2010-09-19	8	Pending
2010-09-20	54	Closed
2010-09-20	6	Pending
2010-09-21	42	Closed
2010-09-29	37	Closed
2010-09-29	5	Pending
2010-09-21	7	Pending
2010-09-22	30	Closed
2010-09-22	9	Pending
2010-09-23	11	Pending
2010-09-23	24	Closed
2010-09-25	19	Closed
2010-09-24	37	Closed
2010-09-24	5	Pending
2010-09-25	2	Pending
2010-09-26	15	Closed
2010-09-27	27	Closed
2010-09-26	4	Pending
2010-09-28	46	Closed
2010-09-27	5	Pending
2010-09-28	4	Pending
2010-10-01	27	Closed
2010-10-01	3	Pending
2010-10-02	19	Closed
2010-10-02	2	Pending
2010-10-03	11	Closed
2010-10-04	32	Closed
2010-10-05	6	Pending
2010-10-04	5	Pending
2010-10-05	32	Closed
2010-10-06	7	Pending
2010-10-06	27	Closed
2010-09-30	27	Closed
2010-09-30	4	Pending
2010-10-07	44	Closed
2010-10-07	6	Pending
2010-10-08	22	Closed
2010-10-09	20	Closed
2010-10-08	5	Pending
2010-10-09	3	Pending
2010-10-10	13	Closed
2010-10-10	2	Pending
2010-10-11	36	Closed
2010-10-12	46	Closed
2010-10-12	3	Pending
2010-10-13	26	Closed
2010-10-14	33	Closed
2010-10-14	6	Pending
2010-10-13	1	Pending
2010-10-15	31	Closed
2010-10-19	26	Closed
2010-10-19	2	Pending
2010-10-20	6	Pending
2010-10-20	33	Closed
2010-10-21	2	Pending
2010-10-21	32	Closed
2010-10-22	27	Closed
2010-10-22	4	Pending
2010-10-15	1	Pending
2010-10-16	16	Closed
2010-10-16	1	Pending
2010-10-17	12	Closed
2010-10-18	31	Closed
2010-10-18	1	Pending
2010-10-23	2	Pending
2010-10-23	10	Closed
2010-10-24	14	Closed
2010-10-24	3	Pending
2010-10-25	39	Closed
2010-10-25	7	Pending
2010-10-29	20	Closed
2010-10-26	36	Closed
2010-10-26	4	Pending
2010-10-27	21	Closed
2010-10-27	2	Pending
2010-10-28	27	Closed
2010-10-28	5	Pending
2010-10-29	2	Pending
2010-11-04	23	Closed
2010-11-05	21	Closed
2010-11-04	1	Pending
2010-10-30	8	Closed
2010-10-30	1	Pending
2010-10-31	3	Pending
2010-10-31	9	Closed
2010-11-01	20	Closed
2010-11-01	4	Pending
2010-11-02	19	Closed
2010-11-02	1	Pending
2015-05-29	34	Closed
2015-05-30	25	Closed
2015-05-31	4	Pending
2015-06-01	15	Assigned
2015-05-31	16	Closed
2015-06-01	54	Closed
2015-06-02	37	Closed
2015-06-03	9	Assigned
2015-06-03	38	Closed
2015-06-02	8	Assigned
2015-06-05	11	Pending
2015-06-04	7	Assigned
2015-06-04	27	Closed
2015-06-05	36	Closed
2015-06-07	8	Pending
2015-06-06	16	Closed
2015-06-06	4	Pending
2015-06-07	14	Closed
2015-06-07	5	Assigned
2015-06-08	39	Closed
2015-06-08	13	Pending
2015-06-09	20	Pending
2015-06-09	35	Closed
